data;volume(%);volume(hm³)
26/05/2022;48.94369717252414;1353.6204722105795
27/05/2022;48.938303713819174;1353.4713070158593
28/05/2022;48.977413038427144;1354.5529413324714
29/05/2022;48.97269794847281;1354.4225375693884
30/05/2022;48.964641113380516;1354.199712209798
31/05/2022;48.97599750472787;1354.513792361202
01/06/2022;49.051902432692515;1356.6130711319174
02/06/2022;49.10169997930034;1357.9903062499882
03/06/2022;49.198065051586234;1360.6554448109846
04/06/2022;49.299032055099886;1363.4478575396772
05/06/2022;49.355780395595005;1365.0173285828516
06/06/2022;49.4200104183765;1366.793718164969
07/06/2022;49.533110669843076;1369.9216963243973
08/06/2022;49.58218878499266;1371.2790343524136
09/06/2022;49.58539998786369;1371.3678455824138
10/06/2022;49.613916606310426;1372.1565207491396
11/06/2022;49.839702969626856;1378.40102333859
12/06/2022;49.98098706779559;1382.3084733010412
13/06/2022;50.11001976623714;1385.877090146217
14/06/2022;50.22672280669538;1389.1047095100885
15/06/2022;50.340776247356814;1392.2590497239298
16/06/2022;50.40133949618279;1393.93402848954
17/06/2022;50.44277802228;1395.0800808007434
18/06/2022;50.39040122019358;1393.6315120233749
19/06/2022;50.4377669309421;1394.941490620292
20/06/2022;50.434804701750636;1394.8595651772096
21/06/2022;50.42493614859895;1394.5866336998404
22/06/2022;50.47161673734204;1395.877664092472
23/06/2022;50.468222251942564;1395.7837838751038
24/06/2022;50.41506345233573;1394.3135876377353
25/06/2022;50.404328991755364;1394.0167080303672
26/06/2022;50.39616103460888;1393.7908094029985
27/06/2022;50.38543480097219;1393.49415732563
28/06/2022;50.317808928799444;1391.6238498026519
29/06/2022;50.307240586458;1391.3315644752831
30/06/2022;50.24576144708672;1389.631255212305
01/07/2022;50.23824545127415;1389.423387674937
02/07/2022;50.226117092315;1389.0879574575679
03/07/2022;50.22270385051076;1388.9935585001997
04/07/2022;50.15293238975745;1387.0639111072207
05/07/2022;50.403429139894186;1393.9918211098523
06/07/2022;50.38519799597866;1393.4876080842425
07/07/2022;50.37910746848764;1393.3191642768745
08/07/2022;50.377141089939045;1393.2647807624844
09/07/2022;50.37139317363233;1393.1058124451156
10/07/2022;50.31099143863005;1391.4353006166382
11/07/2022;50.3077862071903;1391.3466545366389
12/07/2022;50.23813348151863;1389.420290962549
13/07/2022;50.234344305932176;1389.3154949225493
14/07/2022;50.165069780975124;1387.399591126929
15/07/2022;50.1585769243715;1387.2200202295605
16/07/2022;50.09598267460868;1385.4888707084494
17/07/2022;50.085524286533975;1385.199626351728
18/07/2022;50.01564448877262;1383.2669827161183
19/07/2022;50.00518522206773;1382.977714059397
20/07/2022;49.93421254644622;1381.0148450437973
21/07/2022;49.87256905174593;1379.309990257066
22/07/2022;49.860134702991274;1378.9660973759544
23/07/2022;49.79735341109403;1377.229774889233
24/07/2022;49.734060293076;1375.4792969881205
25/07/2022;49.721258759531025;1375.1252489925005
26/07/2022;49.65146926723812;1373.1951029068898
27/07/2022;49.59381358351757;1371.6005377568904
28/07/2022;49.52279043185554;1369.6362727412795
29/07/2022;49.504761969850904;1369.1376652256697
30/07/2022;49.441979965529946;1367.4013230356693
31/07/2022;49.42539420059207;1366.9426157400592
01/08/2022;49.36256281869957;1365.204907930059
02/08/2022;49.295050346858304;1363.3377366844593
03/08/2022;49.225902342482556;1361.425332028849
04/08/2022;49.2730462194625;1362.7291754388489
05/08/2022;49.40120566402918;1366.2736409756692
06/08/2022;49.34270920423495;1364.6558227456694
07/08/2022;49.330659465387626;1364.322566900059
08/08/2022;49.26411225091108;1362.482091474459
09/08/2022;49.25819461460961;1362.31842926446
10/08/2022;49.19481446503312;1360.5655443588491
11/08/2022;49.189417921530534;1360.4162938488496
12/08/2022;49.15174065970776;1359.374265643249
13/08/2022;49.109527918700216;1358.2068011132499
14/08/2022;49.0508870697483;1356.5849895576307
15/08/2022;48.98727829769787;1354.825781712009
16/08/2022;48.93549372988256;1353.3935921720097
17/08/2022;48.87524043756946;1351.7271857763994
18/08/2022;48.863578154238255;1351.4046456663993
19/08/2022;48.80402107295666;1349.7574941607888
20/08/2022;48.746014162775204;1348.153215250789
21/08/2022;48.69356251701545;1346.702576545436
22/08/2022;48.62827381521059;1344.8969074098252
23/08/2022;48.57478681783711;1343.4176343098259
24/08/2022;48.509360141775886;1341.6081492635087
25/08/2022;48.45054296150352;1339.9814609679
26/08/2022;48.33726846117159;1336.8486636622888
27/08/2022;48.323668211713375;1336.4725258313251
28/08/2022;48.25996450871797;1334.7106925103515
29/08/2022;48.19947607688158;1333.037782934742
30/08/2022;48.182763122085184;1332.5755579891318
31/08/2022;48.08259530282157;1329.8052480484262
01/09/2022;48.01720977505081;1327.9969010274644
02/09/2022;47.95835365230576;1326.3691357121102
03/09/2022;47.8847140195805;1324.33250750089
04/09/2022;47.81589387676913;1322.4291704096695
05/09/2022;47.79567013476387;1321.8698487240492
06/09/2022;47.731605099614235;1320.0980221530863
07/09/2022;47.6727948269032;1318.4715248977332
08/09/2022;47.66377837121102;1318.2221596123793
09/09/2022;47.58507844078618;1316.0455803358054
10/09/2022;47.48284159545353;1313.2180479904519
11/09/2022;47.42170509068316;1311.5272148650986
12/09/2022;47.35320148797374;1309.6326322241348
13/09/2022;47.31958232188948;1308.7028374987813
14/09/2022;47.22181014954875;1305.9987832131724
15/09/2022;47.163012262075895;1304.3726284924646
16/09/2022;47.09798968470684;1302.5743194768543
17/09/2022;47.02163228984789;1300.462526971245
18/09/2022;46.944588206199874;1298.3317429293072
19/09/2022;46.973676736537016;1299.1362352836973
