data;volume(%);volume(hm³)
26/05/2022;21.088796175401242;222.73291750068796
27/05/2022;21.16944053710213;223.58465668068777
28/05/2022;21.235797532113587;224.28549740068678
29/05/2022;21.27562323274027;224.70612333012875
30/05/2022;21.29776918577798;224.9400215901288
31/05/2022;21.32821147788299;225.26154305012878
01/06/2022;21.425248348626887;226.28641451012876
02/06/2022;21.521528435681866;227.30329307012877
03/06/2022;21.61630309979824;228.3042718490128
04/06/2022;21.70582818717979;229.2498063278967
05/06/2022;21.84891398618171;230.76103139733848
06/06/2022;22.08717435862667;233.27745895622246
07/06/2022;22.279910300279756;235.3130724751064
08/06/2022;22.385833315407606;236.4317964645494
09/06/2022;22.43076251271153;236.9063238445494
10/06/2022;22.479965618127558;237.4259908339904
11/06/2022;22.537988249784064;238.0388067539904
12/06/2022;22.56511705749365;238.3253322834334
13/06/2022;22.59485796813018;238.6394459834334
14/06/2022;22.65888898072411;239.3157204434334
15/06/2022;22.654508751310505;239.26945790343348
16/06/2022;22.662929446599282;239.3583945128755
17/06/2022;22.66267517432415;239.3557089728755
18/06/2022;22.642292421521844;239.1404330528755
19/06/2022;22.627585045518707;238.98509859287537
20/06/2022;22.620895762827544;238.9144485928755
21/06/2022;22.616348711319674;238.86642413287547
22/06/2022;22.596638098399627;238.65824713287537
23/06/2022;22.60266481066457;238.72189928231737
24/06/2022;22.622021596982826;238.92633928231749
25/06/2022;22.617996887085017;238.8838316223175
26/06/2022;22.603652565390565;238.7323316223175
27/06/2022;22.586780518572187;238.5541346223176
28/06/2022;22.583900714676002;238.52371908231748
29/06/2022;22.59337364791383;238.62376908231758
30/06/2022;22.56976406756747;238.37441247287558
01/07/2022;22.526636041764753;237.9189084728754
02/07/2022;22.542012251355004;238.08130693287538
03/07/2022;22.569402658831795;238.3705953928755
04/07/2022;22.58035788977298;238.48630093287548
05/07/2022;22.595368735707957;238.6448405423175
06/07/2022;22.643526836984826;239.1534705423173
07/07/2022;22.654003370926702;239.2641202423173
08/07/2022;22.675789274862133;239.49421578231727
09/07/2022;22.686869908313646;239.61124578231747
10/07/2022;22.674264793543998;239.47811471287548
11/07/2022;22.67030203975405;239.4362614128753
12/07/2022;22.663906795774412;239.3687169528755
13/07/2022;22.64435956041777;239.16226549287535
14/07/2022;22.62845635943771;238.9943011234335
15/07/2022;22.61096291470988;238.80954112343352
16/07/2022;22.594924703785;238.64015082343354
17/07/2022;22.57590432258214;238.43926382343352
18/07/2022;22.5345379433361;238.0023657539905
19/07/2022;22.527629964181223;237.9294059539904
20/07/2022;22.495600561408384;237.5911219539904
21/07/2022;22.462755874731428;237.24422719399047
22/07/2022;22.46201535172771;237.23640603399048
23/07/2022;22.455526372576585;237.16787157399045
24/07/2022;22.413210032834186;236.72094033474937
25/07/2022;22.408142327877254;236.66741690454967
26/07/2022;22.37887219882555;236.35827544454958
27/07/2022;22.35900094843892;236.1484018445494
28/07/2022;22.35457383060954;236.1016440845495
29/07/2022;22.324026863775774;235.77901708454948
30/07/2022;22.294362545189337;235.4657123245493
31/07/2022;22.253698181781125;235.0362287151063
01/08/2022;22.233741221468648;234.82544987510647
02/08/2022;22.210480696645696;234.57977987510637
03/08/2022;22.175934224260228;234.21491141510637
04/08/2022;22.154967531637922;233.99346811510648
05/08/2022;22.12572707502834;233.68464004566448
06/08/2022;22.108790994779177;233.5057667456645
07/08/2022;22.08300705665018;233.23344528566446
08/08/2022;22.045471824120153;232.83701052566462
09/08/2022;22.009227216069753;232.4542069162224
10/08/2022;21.986042298604207;232.2093354562224
11/08/2022;21.93816854824925;231.7037086769804
12/08/2022;21.912599547708894;231.43365731698037
13/08/2022;21.878002406308582;231.0682537075385
14/08/2022;21.83933541153095;230.6598656475386
15/08/2022;21.82291650614838;230.4864545780963
16/08/2022;21.79715467912377;230.21436664829628
17/08/2022;21.75847856557639;229.80588227885443
18/08/2022;21.699812621022463;229.18627189997127
19/08/2022;21.67704159927345;228.9457718701713
20/08/2022;21.65536405608953;228.71682080072938
21/08/2022;21.62472094916171;228.39317840072928
22/08/2022;21.571515677701704;227.83124185204542
23/08/2022;21.548842900808467;227.5917794520454
24/08/2022;21.491797627900965;226.9892860731615
25/08/2022;21.48079043644867;226.8730317433616
26/08/2022;21.435384843023368;226.3934728244763
27/08/2022;21.366380600234898;225.6646727455923
28/08/2022;21.33932994014781;225.37897258559238
29/08/2022;21.279395944338415;224.7459694671085
30/08/2022;21.256924754873033;224.5086361671085
31/08/2022;21.221499806000526;224.1344895278665
01/09/2022;21.18746165100034;223.7749897486247
02/09/2022;21.16193253337415;223.50535961882466
03/09/2022;21.10558359824438;222.9102207301407
04/09/2022;21.061443493089886;222.4440274814566
05/09/2022;20.991680947913355;221.7072184625726
06/09/2022;20.965523032033285;221.4309471727727
07/09/2022;20.896087676592845;220.6975938240886
08/09/2022;20.88324427940887;220.5619460942887
09/09/2022;20.813235491955737;219.82253634560368
10/09/2022;20.7888321867608;219.56479667580368
11/09/2022;20.732419023155355;218.9689794271197
12/09/2022;20.706955804195157;218.70004529731958
13/09/2022;20.61638968649649;217.74351579919372
14/09/2022;20.545655862226244;216.9964484505098
15/09/2022;20.509559865102002;216.6152144207098
16/09/2022;20.476108123015425;216.2619081414678
17/09/2022;20.439354389033443;215.87372731166778
18/09/2022;20.392934891576;215.3834598724257
19/09/2022;20.37940037173624;215.24051273282572
20/09/2022;20.321201184748535;214.62583209358374
21/09/2022;20.274655760242567;214.13423465434178
22/09/2022;20.22842456254231;213.64595597509975
23/09/2022;20.194658593650015;213.2893309358578
