data;volume(%);volume(hm³)
26/05/2022;77.230891182728;159.13492628
27/05/2022;77.27507833817778;159.22597430000002
28/05/2022;77.23209087188826;159.13739825
29/05/2022;77.37620287405332;159.43434229000002
30/05/2022;77.36018059307041;159.40132824
31/05/2022;77.38282645673223;159.44799024000002
01/06/2022;77.36593742378399;159.41319024
02/06/2022;77.42590618179081;159.53675639
03/06/2022;77.42590618179081;159.53675639
04/06/2022;77.46566529487275;159.61868039
05/06/2022;77.65673758801915;160.01238652
06/06/2022;77.99060173848133;160.70031652
07/06/2022;78.49427056058008;161.73813052999998
08/06/2022;78.51394238686898;161.7786645
09/06/2022;78.51986325474162;161.7908645
10/06/2022;78.494474354911;161.73855045
11/06/2022;78.49669999458484;161.74313640000003
12/06/2022;78.47956830311722;161.70783640000002
13/06/2022;78.48179394279103;161.71242235
14/06/2022;78.46010027115925;161.66772235000002
15/06/2022;78.4163984327482;161.57767432999998
16/06/2022;78.41183645258403;161.56827433
17/06/2022;78.34594880679808;161.43251226
18/06/2022;78.29855174018819;161.33485019
19/06/2022;78.28142004872058;161.29955019
20/06/2022;78.21466565096927;161.16200217
21/06/2022;78.21466565096927;161.16200217
22/06/2022;78.21097042277046;161.15438812000002
23/06/2022;78.13271013837098;160.99313212
24/06/2022;78.08451133771945;160.89381807
25/06/2022;78.11618118639961;160.95907406999999
26/06/2022;78.05621440848631;160.835512
27/06/2022;78.03932537553806;160.80071199999998
28/06/2022;77.98261022178436;160.68384993
29/06/2022;77.87972979430312;160.47186391
30/06/2022;77.84245709578838;160.39506318894698
01/07/2022;77.71066633230927;160.12350716894701
02/07/2022;77.82224169015026;160.353409168947
03/07/2022;77.80589847922703;160.31973384000003
04/07/2022;77.78351854503659;160.27361979
05/07/2022;77.71290005302282;160.12810976999998
06/07/2022;77.6944580055506;160.09010977
07/07/2022;77.618045448789;159.932661028947
08/07/2022;77.5956422436466;159.88649902894701
09/07/2022;77.54925787405298;159.79092363
10/07/2022;77.49351985711401;159.676074958947
11/07/2022;77.4711399229236;159.629960908947
12/07/2022;77.43140408079364;159.548084858947
13/07/2022;77.41834223374708;159.521170808947
14/07/2022;77.34402851353447;159.368046738947
15/07/2022;77.33466189468675;159.348746738947
16/07/2022;77.2097024295791;159.091266668947
17/07/2022;77.13465009080572;158.936620668947
18/07/2022;77.13294469643792;158.933106688947
19/07/2022;77.00016450689502;158.659511947895
20/07/2022;76.92017939603352;158.494701927895
21/07/2022;76.75613443789372;158.156685857895
22/07/2022;76.68551594587993;158.011175837895
23/07/2022;76.60553083501843;157.846365817895
24/07/2022;76.49701002864708;157.62275774789498
