data;volume(%);volume(hm³)
26/05/2022;81.81344983855747;1187.0405919
27/05/2022;81.86431055747015;1187.7785358199997
28/05/2022;81.86131482920752;1187.7350704599999
29/05/2022;81.98926024219604;1189.59144492
30/05/2022;82.10982449965114;1191.3407253599996
31/05/2022;82.22383206134288;1192.9948739599997
01/06/2022;82.30654741662968;1194.1950003999998
02/06/2022;82.5527270025322;1197.7668478399999
03/06/2022;82.96501166138825;1203.74873256
04/06/2022;83.1142917196543;1205.9146538
05/06/2022;83.2529305347531;1207.9261800400002
06/06/2022;83.26043840099547;1208.03511252
07/06/2022;83.2118556573049;1207.33022
08/06/2022;83.17333436117472;1206.77131016
09/06/2022;83.0700860760542;1205.2732691200001
10/06/2022;83.06324672758907;1205.1740362399999
11/06/2022;82.98851829332776;1204.08979294
12/06/2022;82.96616240574829;1203.7654288400001
13/06/2022;82.9353435680449;1203.3182748400002
14/06/2022;82.88094438472996;1202.52899094
15/06/2022;82.82893451356004;1201.77437384
16/06/2022;82.7707348842876;1200.92994884
17/06/2022;82.74682083116502;1200.58297714
18/06/2022;82.7054820189064;1199.98318764
19/06/2022;82.66704754100131;1199.4255374554418
20/06/2022;82.6424858149318;1199.0691685954419
21/06/2022;82.64419977071059;1199.094036573582
22/06/2022;84.28561254047834;1222.9094799954416
23/06/2022;84.28783250043809;1222.9416896454418
24/06/2022;84.25407371997302;1222.4518796835816
25/06/2022;84.27739943389274;1222.7903151035816
26/06/2022;84.26414129853833;1222.5979513190248
27/06/2022;84.26300500578532;1222.5814647190248
28/06/2022;84.24854820546804;1222.3717093690248
29/06/2022;84.25511236280649;1222.4669494698605
30/06/2022;84.26973485986142;1222.6791089325577
01/07/2022;84.23407489564208;1222.161714480697
02/07/2022;84.2419202745902;1222.2755439706968
03/07/2022;84.40083490525325;1224.581254310697
04/07/2022;84.45996432520985;1225.439169748837
05/07/2022;84.47723490538311;1225.689750548837
06/07/2022;84.46641283486879;1225.532731904418
07/07/2022;84.48996397331935;1225.8744380344178
08/07/2022;84.54479882859465;1226.670043148139
09/07/2022;84.56608482306919;1226.978884048139
10/07/2022;84.54073566894219;1226.611090305442
11/07/2022;84.54426880139478;1226.662352923582
12/07/2022;84.51151066802787;1226.187061463582
13/07/2022;84.46809148659332;1225.557087652044
14/07/2022;84.42733804148396;1224.9657913101828
15/07/2022;84.37544278016645;1224.2128370974867
16/07/2022;84.29305588786623;1223.0174763640885
17/07/2022;84.2222983352047;1221.9908470340886
18/07/2022;84.13521953652717;1220.727410900689
19/07/2022;84.0148128062754;1218.980416040689
20/07/2022;83.90731356992922;1217.4206974688288
21/07/2022;83.78727312173217;1215.6790170365655
22/07/2022;83.75455983453458;1215.2043762547055
23/07/2022;83.64611090624872;1213.6308784951393
24/07/2022;83.54412095442942;1212.151094755249
25/07/2022;83.4713824438566;1211.0957234829866
26/07/2022;83.41949319812632;1210.3428565511256
27/07/2022;83.30891841262145;1208.738514488862
28/07/2022;83.24148104982812;1207.760058168974
29/07/2022;83.13385836764753;1206.1985485075477
30/07/2022;83.04863525686059;1204.9620367595196
31/07/2022;83.11051165814091;1205.859808460204
01/08/2022;83.05143575325981;1205.002669478344
02/08/2022;82.94550487589419;1203.4657064042196
03/08/2022;82.8984675002725;1202.7832358042197
04/08/2022;82.86910852724036;1202.357263145758
05/08/2022;82.83621381815178;1201.879990093174
06/08/2022;82.78374577152015;1201.1187252736077
07/08/2022;82.69671973923211;1199.8560547337177
08/08/2022;82.64825531831265;1199.1528789721792
09/08/2022;82.55479164728814;1197.7968040041512
10/08/2022;82.47779023369081;1196.6795817900277
11/08/2022;82.42239599142664;1195.8758604672516
12/08/2022;82.33887049571025;1194.6639796081809
13/08/2022;82.24577460210422;1193.3132407642909
14/08/2022;82.16992914570737;1192.2127904638587
15/08/2022;82.06898014587189;1190.7481100139707
16/08/2022;81.93795947558705;1188.8471162982314
17/08/2022;81.86506947923294;1187.7895471016445
18/08/2022;81.72315098427926;1185.7304356158947
19/08/2022;81.62368007921626;1184.2872010101446
20/08/2022;81.41609047603767;1181.2752599916976
21/08/2022;81.31402609375561;1179.7943963318096
22/08/2022;81.20790237760245;1178.2546353379184
23/08/2022;81.09623705159275;1176.6344705001954
24/08/2022;81.01946293760136;1175.5205462017484
25/08/2022;80.89572988577373;1173.7252893659972
26/08/2022;80.75690351693271;1171.71104188755
27/08/2022;80.65146054384861;1170.181157871799
28/08/2022;80.51327414524592;1168.1761957938822
29/08/2022;80.40484487213445;1166.6029832134627
30/08/2022;80.27512965587268;1164.7209304777127
31/08/2022;80.13944318556096;1162.7522401419615
01/09/2022;79.98440183739082;1160.5027276954868
02/09/2022;79.83212062559937;1158.2932623797367
03/09/2022;79.7086818076067;1156.5022746159568
04/09/2022;79.55747326492056;1154.3083727775102
05/09/2022;79.4192857120203;1152.303393951759
06/09/2022;79.30289305012627;1150.6146396633123
07/09/2022;79.18689552766494;1148.931618497561
08/09/2022;78.99833741465117;1146.195807521235
09/09/2022;78.85973452103521;1144.1848024700898
10/09/2022;78.69452647801916;1141.7877802988528
11/09/2022;78.57612359777126;1140.0698595250744
12/09/2022;78.42636901935653;1137.8970534185976
13/09/2022;78.32182804076133;1136.3802565428477
14/09/2022;78.17831641367408;1134.2980301228845
15/09/2022;78.03798928850492;1132.2620080012268
16/09/2022;77.94023316931839;1130.8436534175978
17/09/2022;77.85690275576688;1129.6346030277089
18/09/2022;77.72441100694918;1127.7122652672456
19/09/2022;77.6152486211142;1126.12841587145
20/09/2022;77.47672313284588;1124.1185339032436
